Column_0
-123489
-126660
-154366
-151486
-126241
-125431
-126824
-153907
-151733
-126515
-125099
-126721
-154509
-153125
-125985
-124169
-126356
-153705
-152119
-125422
-124256
-126113
-153819
-154482
-128841
-124567
-126131
-153329
-152957
-125194
-123506
-125891
-152207
-150071
-121456
-121956
-125786
-151077
-149698
-123414
-123179
-125936
-151727
-153906
-129354
-126199
-126286
-153511
-156721
-127702
-124625
-126336
-153108
-155601
-127190
-124962
-126250
-152802
-155874
-129573
-126593
-126088
-148011
-138745
-101391
-102791
-119697
-138125
-133311
-116361
-120597
-125446
-151686
-155627
-124949
-123392
-125880
-150749
-154997
-127110
-124429
-125817
-150484
-156052
-127982
-124458
-125514
-150042
-154817
-126887
-124197
-125489
-149341
-153786
-125104
-122669
-125397
-149030
-153621
-124550
-122797
-125187
-146863
-151925
-125111
-121639
-124901
-146894
-149659
-122651
-121344
-124699
-146207
-148700
-118091
-116674
-123915
-145060
-145874
-116737
-116642
-123844
-143857
-143297
-113945
-116897
-123872
-144781
-149624
-120340
-118823
-124324
-146003
-153209
-124550
-121817
-124942
-146594
-156943
-128856
-124562
-125274
-147181
-158439
-130351
-125585
-125221
-146768
-158399
-129053
-124406
-125135
-146654
-159299
-128344
-122801
-125140
-146247
-158511
-128032
-122035
-124929
-145961
-159443
-130536
-123892
-125061
-145119
-157638
-128524
-124871
-125486
-145254
-158739
-130537
-123806
-125201
-145522
-159997
-130569
-125014
-126002
-145307
-158137
-129814
-124801
-126238
-145276
-159075
-130754
-125027
-126207
-145409
-160341
-131411
-124976
-126348
-144871
-160097
-130928
-122571
-126267
-144976
-160701
-131155
-123236
-126067
-144804
-162310
-132331
-124354
-125959
-143433
-159612
-130702
-123511
-125838
-143063
-157042
-126938
-120420
-125369
-142440
-156923
-129371
-123467
-125826
-143673
-161767
-130329
-124476
-126254
-143181
-162390
-133459
-125569
-126231
-142644
-162337
-133988
-125052
-126154
-142537
-162834
-134534
-125789
-126199
-140524
-150884
-111547
-98331
-116172
-131593
-136069
-118931
-118042
-124885
-141246
-161876
-129850
-119892
-125547
-141022
-161309
-133702
-122215
-125260
-140938
-162147
-133351
-123167
-125646
-140456
-161443
-131840
-122377
-125389
-140032
-159851
-131052
-122161
-125402
-139914
-161810
-131302
-120906
-124766
-138887
-158130
-130067
-120551
-124683
-138469
-157691
-128489
-117538
-124083
-137614
-154482
-124492
-116480
-123586
-136937
-153132
-122631
-113733
-122597
-136281
-151483
-121332
-114195
-123162
-136695
-153469
-124509
-116705
-123843
-136458
-155599
-129799
-120302
-124461
-137004
-159405
-133765
-120463
-123981
-137386
-162705
-138775
-125346
-125353
-137162
-162141
-137886
-124682
-125507
-136639
-161421
-136131
-123547
-124449
-135682
-162198
-134117
-121453
-124170
-135272
-160332
-132377
-123076
-124569
-134952
-161658
-136344
-123230
-124434
-134842
-161718
-135332
-122236
-123928
-134846
-162939
-137887
-124436
-124522
-134322
-162047
-135819
-121483
-124589
-134194
-160894
-137163
-123054
-124303
-134204
-164148
-139559
-123451
-124591
-134266
-162242
-138452
-124633
-124972
-133926
-164039
-139630
-122967
-124645
-133714
-161764
-136842
-122669
-124856
-133406
-159855
-135736
-121698
-124212
-132801
-158535
-134269
-120201
-123986
-132803
-159664
-136189
-122487
-125106
-133030
-161099
-139777
-124967
-125058
-133067
-161679
-140949
-125069
-125033
-132925
-163914
-140517
-124142
-124942
-132591
-163199
-141776
-124275
-124800
-130049
-143917
-107317
-88721
-110760
-128315
-151799
-131387
-120022
-124499
-131445
-160852
-139757
-121305
-123982
-131501
-162244
-139709
-122754
-125013
-131226
-159492
-139939
-123238
-124841
-131069
-161302
-138739
-121818
-124971
-130759
-160601
-139704
-122711
-124338
-130394
-161333
-139521
-120856
-124302
-130174
-157232
-136196
-119416
-123514
-129761
-157617
-135507
-116264
-121567
-129374
-156399
-134400
-114862
-121368
-128639
-151672
-131714
-113577
-121135
-128526
-152318
-130797
-112812
-120282
-128661
-155057
-134899
-115887
-121639
-128972
-158574
-140882
-120442
-123625
-129201
-158763
-143906
-123426
-124299
-129156
-160160
-144877
-122855
-124212
-129117
-160941
-145553
-124205
-125137
-129084
-159817
-143696
-121056
-123894
-128843
-158575
-145516
-124307
-125316
-128744
-157974
-143742
-124102
-125124
-128851
-157981
-143649
-124684
-125278
-128782
-158386
-145519
-125146
-125452
-128576
-158066
-144318
-123801
-125122
-128597
-158529
-147604
-125376
-124662
-128374
-158593
-146446
-124564
-125504
-128471
-158382
-145694
-124933
-125376
-128209
-157909
-145204
-123737
-125467
-128075
-156487
-144363
-121542
-123152
-127898
-156738
-144795
-121844
-124179
-127516
-154602
-143772
-121411
-123006
-127517
-156711
-147629
-124489
-124557
-127679
-157862
-148693
-123460
-124449
-127647
-157666
-149089
-124147
-125602
-127627
-157199
-150234
-127111
-125804
-127467
-157062
-143467
-109652
-114117
-123519
-134969
-115399
-102347
-117672
-126504
-154661
-148767
-125054
-124273
-126808
-155623
-148566
-122884
-123951
-126862
-155621
-149437
-124132
-123662
-126659
-154337
-146771
-121051
-123211
-126666
-153172
-146404
-122291
-123257
-126266
-154314
-148786
-122781
-123149
-126200
-152844
-146904
-120937
-122122
-126047
-152226
-145603
-119571
-121474
-125822
-150294
-141364
-116685
-119796
-125434
-148838
-138947
-115236
-119697
-125290
-149484
-140678
-113901
-119112
-125218
-148202
-141284
-117887
-120399
-125747
-151221
-146442
-121745
-123842
-126134
-153423
-152146
-123332
-123295
-126281
-153366
-153742
-126554
-125217
-126235
-154412
-157041
-127637
-124907
-126074
-153516
-156112
-127366
-124956
-126136
-151640
-153926
-128378
-125819
-126226
-152850
-155796
-128469
-124891
-125876
-152247
-155204
-125315
-123756
-125968
-151724
-154401
-129236
-125789
-125874
-150764
-154081
-127115
-125887
-126007
-151019
-155715
-128877
-125254
-125696
-151289
-156837
-127942
-125152
-125742
-150887
-154641
-124689
-123761
-125664
-150119
-154451
-124959
-122900
-125383
-148567
-152046
-124066
-122204
-125167
-148912
-155178
-126667
-123182
-125714
-149306
-156174
-129521
-125894
-125660
-149919
-158491
-128137
-124168
-125587
-150037
-160634
-130346
-125009
-125911
-149142
-157100
-124484
-119786
-123205
-134124
-125906
-100001
-108662
-123492
-146231
-153862
-127404
-123676
-125361
-148617
-159131
-129584
-124722
-125993
-148039
-158378
-129835
-124473
-126063
-147899
-158726
-128920
-123974
-126419
-147819
-156962
-125441
-122231
-126583
-147666
-157852
-127284
-123270
-126466
-146959
-156458
-126521
-122818
-126297
-145572
-152492
-124515
-121841
-125847
-144939
-153298
-121437
-116789
-124837
-144160
-151076
-118131
-114865
-124331
-142954
-148097
-119214
-116647
-124356
-142660
-150012
-118951
-117446
-124980
-143671
-154716
-125308
-120817
-125364
-144492
-160735
-131116
-124597
-125959
-144541
-160980
-131196
-123463
-125949
-144968
-161891
-130641
-123585
-126075
-144444
-161992
-131657
-124442
-125961
-143768
-161449
-131610
-123530
-125794
-143465
-160607
-130615
-124524
-126053
-143334
-161242
-131593
-123084
-125566
-142693
-160396
-131968
-125192
-125787
-142283
-160448
-132821
-123734
-125724
-141981
-159746
-131975
-124262
-125827
-142069
-160664
-131717
-123277
-125522
-142013
-161411
-131430
-123269
-125632
-141346
-159981
-130102
-122367
-125375
-140207
-157358
-128088
-120854
-125252
-140131
-157715
-128991
-121634
-125497
-140947
-162291
-133762
-124917
-125840
-140770
-163817
-134486
-124901
-125769
-140111
-161799
-134577
-125122
-125750
-140002
-163435
-135851
-124518
-125421
-137179
-145992
-106775
-97464
-116006
-133046
-145101
-122713
-119067
-125031
-138594
-161303
-134134
-123451
-125419
-138861
-163965
-135262
-123011
-125288
-138298
-162219
-134085
-123699
-125495
-137832
-161832
-132840
-121144
-125102
-137672
-160462
-133248
-122782
-125215
-137315
-159864
-130959
-120852
-124657
-136533
-160042
-129680
-118301
-124237
-135736
-156369
-128797
-117149
-123521
-135457
-155452
-125221
-114302
-122923
-134155
-149185
-121721
-113307
-122654
-133899
-151375
-123564
-113369
-122148
-134336
-155009
-127715
-116129
-123570
-135378
-160037
-132960
-120147
-124395
-135160
-163051
-137349
-122985
-125057
-135192
-161822
-135885
-120995
-124747
-135000
-162670
-136998
-123942
-125537
-134294
-159603
-136064
-122579
-125047
-134303
-160041
-136026
-122575
-124734
-133866
-159798
-136052
-122379
-125195
-133976
-160605
-135751
-121216
-124656
-133558
-159646
-135424
-120981
-124185
-133307
-161126
-137961
-121197
-124110
-133208
-160534
-138109
-123228
-124909
-133116
-160472
-137034
-121417
-124678
-133126
-160424
-134834
-119374
-124102
-132126
-157736
-135040
-122124
-124781
-132051
-157185
-133470
-117534
-123577
-131786
-157146
-134727
-120424
-124560
-132061
-159893
-138681
-121067
-124322
-132214
-161130
-139401
-122901
-124862
-131806
-159756
-139677
-122947
-125222
-131797
-162208
-140609
-121750
-123831
-128676
-138867
-104246
-85534
-108617
-127620
-152631
-133033
-117932
-123408
-130601
-157497
-136978
-120598
-124099
-130541
-159607
-140904
-121982
-123925
-130415
-158980
-138692
-120412
-124014
-130286
-158379
-137734
-120094
-123933
-129780
-156823
-137513
-120042
-123076
-129668
-157562
-136903
-118040
-123026
-129566
-155944
-135457
-115947
-121872
-129121
-153954
-134206
-114183
-121219
-128488
-152291
-129969
-109928
-119498
-128031
-149352
-127659
-109412
-118450
-127728
-150082
-128425
-111474
-120573
-127881
-152542
-134526
-115476
-121191
-128394
-156310
-138682
-119772
-123365
-128678
-157121
-139194
-118822
-123299
-128756
-156830
-143917
-122879
-123597
-128559
-158077
-142968
-120557
-123147
-128313
-157509
-143422
-121255
-123668
-128356
-156713
-141349
-120701
-124050
-128187
-157273
-142413
-120314
-122786
-127994
-158716
-144765
-120694
-123618
-127859
-155848
-142379
-122011
-123721
-127858
-156382
-143272
-121390
-123491
-127772
-155560
-143216
-121949
-123534
-127476
-156822
-145707
-121421
-123622
-127246
-155422
-146216
-123850
-124008
-127129
-155292
-143072
-119401
-122874
-127009
-154483
-143195
-117671
-120997
-126881
-153588
-141941
-117950
-121156
-126532
-153756
-145259
-121644
-122937
-127100
-155227
-147358
-122897
-123447
-126976
-154431
-144200
-122954
-124621
-126646
-156536
-149723
-124264
-124542
-126871
-154647
-147051
-119064
-119563
-124177
-134467
-109852
-85965
-104810
-124252
-151102
-143506
-119467
-121738
-126192
-153078
-145240
-120076
-123242
-126394
-153458
-149166
-122753
-122871
-126033
-152199
-146657
-122336
-123107
-125911
-152892
-147431
-120621
-121520
-125926
-151538
-145339
-119279
-121628
-125899
-152253
-146343
-119474
-121342
-125417
-150642
-145131
-117651
-120043
-125191
-149067
-142540
-115637
-117966
-124828
-147382
-138881
-111967
-116266
-124417
-146979
-140047
-110846
-114161
-124266
-145748
-137067
-111608
-117863
-124761
-148414
-143647
-116820
-118983
-125157
-149897
-147157
-120441
-121193
-125412
-150294
-149222
-121928
-122633
-125486
-150972
-150811
-123174
-123147
-125278
-150944
-152407
-124030
-123358
-125416
-149604
-151726
-123990
-121931
-125442
-149518
-150896
-123925
-122133
-125356
-149355
-150574
-123334
-122263
-125288
-148856
-151496
-125540
-122472
-125214
-150082
-154167
-123516
-123014
-125307
-148702
-152436
-124386
-122189
-125406
-148211
-152287
-125352
-123220
-125064
-148866
-154591
-125396
-122717
-125177
-148528
-155015
-124651
-121997
-125036
-148744
-155784
-127194
-122893
-125110
-147237
-153192
-123816
-121504
-124869
-146935
-153038
-123076
-120296
-124709
-146156
-152006
-122453
-121252
-125012
-147162
-157141
-128604
-123669
-125096
-147440
-157890
-128400
-123761
-125161
-147117
-157734
-127688
-123225
-125511
-146045
-156777
-130051
-125634
-125503
-145208
-150592
-113589
-105443
-118772
-132464
-126813
-107337
-114704
-124049
-144639
-155246
-126891
-122441
-124797
-144887
-156541
-126530
-121707
-124783
-145052
-158284
-128868
-123748
-124771
-144705
-158431
-127289
-121999
-124631
-143501
-155672
-125604
-120687
-124572
-143255
-155704
-126334
-121276
-124517
-142707
-154441
-124034
-119607
-124122
-141990
-152929
-123820
-117799
-123584
-141119
-150986
-120906
-115342
-123037
-140491
-149670
-116977
-113437
-122839
-139847
-148572
-118487
-113921
-122771
-139372
-148491
-121264
-116879
-123466
-141042
-155661
-124004
-118933
-124045
-141247
-158101
-126599
-120272
-124504
-141736
-160477
-131302
-123171
-124386
-140909
-158817
-131411
-123796
-124718
-140550
-159199
-130272
-121516
-124390
-140218
-158755
-129575
-121091
-124664
-140415
-158588
-128535
-122136
-124844
-140196
-159579
-128826
-120416
-124281
-139239
-158550
-130916
-121660
-124637
-139504
-158641
-128562
-120512
-124407
-139009
-159400
-130488
-120649
-124440
-139224
-160936
-131587
-121071
-124562
-138585
-157369
-131026
-123351
-124962
-138311
-158611
-130339
-119431
-124049
-138010
-158486
-130506
-120053
-124149
-137717
-157619
-127397
-118933
-124223
-136829
-155513
-128119
-119860
-124151
-137157
-158681
-130085
-120336
-124275
-137516
-161912
-133717
-121821
-124464
-137096
-160116
-133721
-119089
-123792
-136797
-159132
-131721
-123020
-124877
-135334
-149222
-112120
-95212
-112916
-127465
-133469
-115548
-113519
-122434
-135895
-159810
-132891
-118886
-123731
-135483
-159209
-131824
-118541
-123794
-135282
-157895
-131076
-119677
-123414
-134835
-156846
-128353
-117911
-123825
-134477
-157588
-130866
-118178
-123289
-133989
-156961
-131309
-116399
-122916
-133682
-155757
-129452
-115230
-122396
-133303
-152915
-126102
-115259
-122667
-132910
-153682
-124436
-110926
-120939
-132218
-150208
-121944
-107504
-120079
-131752
-149252
-120305
-110071
-121217
-131807
-152305
-124342
-112756
-122064
-131920
-154352
-131017
-117274
-122980
-132536
-156881
-133115
-117061
-122821
-132730
-159078
-134260
-120436
-124199
-132599
-158115
-134786
-119187
-123793
-132401
-159421
-136849
-119495
-123768
-132269
-159953
-136083
-119369
-124032
-131932
-158669
-135641
-119074
-123276
-131601
-158248
-135001
-119138
-123850
-130942
-158801
-136144
-118373
-122819
-130382
-158232
-135165
-118262
-122292
-130114
-157546
-134884
-118867
-122932
-129971
-157073
-136143
-119590
-122925
-129640
-156674
-136396
-119542
-122469
-129702
-159019
-137645
-118561
-122414
-129689
-157478
-136424
-119934
-122979
-129312
-156037
-134681
-116761
-121885
-129016
-154792
-136065
-116652
-121621
-128564
-154140
-134778
-120612
-123194
-128779
-157411
-138528
-119651
-122877
-128743
-157720
-138951
-119087
-122709
-128614
-157444
-139229
-121527
-123439
-128626
-158767
-142532
-121871
-123286
-128212
-152700
-124796
-95721
-107701
-122489
-135864
-118534
-109511
-119592
-127710
-155968
-138669
-119156
-122126
-127857
-157148
-140371
-118969
-122677
-127869
-156129
-140366
-119485
-122829
-127689
-156534
-139486
-118540
-122337
-127474
-154502
-138436
-118766
-121661
-127329
-154866
-140158
-117371
-121204
-127185
-154701
-138441
-116464
-120864
-126673
-152382
-136558
-114759
-119748
-126289
-150306
-132647
-111841
-119049
-126119
-149046
-130951
-109958
-117951
-125869
-148373
-129722
-108820
-117896
-125722
-148666
-131360
-111426
-118680
-126148
-152261
-137194
-116211
-120715
-126261
-152905
-140558
-120528
-122969
-126617
-154936
-143771
-121584
-122792
-126414
-154810
-145146
-120469
-122256
-126479
-154991
-144796
-120966
-122917
-126428
-155131
-145049
-118692
-120787
-126196
-153353
-144074
-121023
-122419
-126070
-154287
-144802
-119647
-121405
-126005
-153547
-146426
-120707
-122355
-125999
-153776
-146844
-121013
-122194
-125869
-153796
-146167
-120948
-122018
-125740
-153811
-147271
-121709
-122574
-125735
-153473
-146356
-119821
-121723
-125793
-152795
-146133
-120252
-121303
-125709
-152797
-146763
-120408
-121274
-125527
-151644
-144902
-119735
-120980
-125457
-152564
-146187
-118603
-120805
-125019
-150031
-143198
-115674
-118961
-124852
-149905
-142881
-117639
-120561
-124977
-151252
-147287
-121029
-121992
-125074
-151534
-149011
-122536
-121772
-125034
-150649
-150107
-122781
-121165
-125100
-150644
-149597
-123111
-122714
-125058
-146079
-133014
-95706
-99050
-116330
-132664
-124757
-108434
-116476
-124498
-149676
-147926
-120138
-120112
-124632
-149779
-149282
-121693
-121623
-124881
-149741
-149282
-121655
-120984
-124754
-149189
-150195
-123474
-121114
-124702
-149412
-151175
-122474
-120424
-124566
-148629
-150722
-120456
-119831
-124426
-147441
-147545
-119541
-119430
-124409
-146384
-144610
-117636
-117261
-123961
-145364
-142130
-112528
-115708
-123759
-144255
-141254
-111243
-114194
-123157
-144021
-141454
-110122
-112920
-123081
-144055
-143564
-114119
-115281
-123855
-145118
-146924
-118898
-119217
-124277
-146629
-151586
-122411
-118981
-124240
-146921
-153383
-124337
-120956
-124662
-145959
-152974
-124949
-122180
-124562
-145892
-153164
-123707
-120454
-124619
-146588
-154066
-122890
-120529
-124408
-145776
-154728
-124201
-121157
-124775
-145302
-152306
-122409
-120111
-124682
-144663
-151629
-123371
-121501
-124597
-144659
-154186
-124541
-119551
-124294
-144466
-154047
-124554
-120252
-124314
-144131
-154399
-126039
-121283
-124349
-144186
-155762
-126377
-119886
-124154
-144040
-155824
-125202
-122384
-124466
-143657
-155639
-124667
-119871
-124281
-143042
-154545
-125194
-120261
-124244
-142685
-154889
-125498
-120030
-123887
-142075
-153249
-122754
-118232
-123769
-141591
-151112
-121171
-119249
-124103
-141512
-154539
-125597
-119483
-124235
-141684
-157957
-128509
-121099
-124437
-141748
-156888
-127152
-120557
-124426
-141812
-158352
-128204
-122339
-124352
-140576
-150868
-110128
-99019
-115294
-127739
-126504
-105639
-110279
-122986
-139831
-155834
-127542
-119943
-124165
-140102
-155730
-126643
-119891
-124091
-139767
-156218
-127191
-119979
-124131
-139884
-155929
-124348
-118679
-124407
-139454
-157012
-126496
-119447
-124046
-138931
-155466
-125788
-117639
-123484
-138169
-154639
-125064
-117185
-123372
-137507
-152280
-122017
-115122
-122924
-136755
-150405
-120236
-111919
-121837
-136545
-149746
-117501
-109155
-121110
-135261
-146488
-116734
-110046
-121276
-135036
-146726
-117342
-111321
-122328
-135872
-152669
-123453
-115094
-123052
-136677
-157121
-127355
-118437
-123743
-136642
-156904
-129319
-118011
-123727
-136727
-159382
-130910
-117912
-123564
-136291
-157757
-129113
-118319
-124086
-136051
-157049
-130307
-118255
-123694
-136169
-159075
-130197
-118476
-123751
-135575
-158194
-130462
-118004
-123414
-135411
-158906
-130673
-117294
-123110
-135040
-158509
-131657
-119233
-123704
-135034
-158812
-129219
-117906
-123884
-134561
-158698
-132269
-118895
-123554
-134476
-159657
-131401
-117461
-123410
-134167
-158476
-132607
-118254
-123509
-133992
-158276
-132325
-119748
-123715
-133784
-158835
-131142
-117199
-123174
-133290
-156327
-129696
-116996
-122661
-132604
-154550
-129321
-115776
-122739
-132811
-156701
-133001
-118791
-123321
-133128
-160814
-135672
-120095
-123786
-133001
-159634
-134603
-119291
-123533
-132576
-159987
-135008
-119126
-123926
-132584
-159873
-133075
-112015
-119291
-126216
-129409
-100885
-92134
-115544
-130787
-155251
-132442
-118471
-123573
-131686
-157132
-133684
-118148
-123234
-131468
-157004
-133332
-118357
-123435
-131390
-157439
-135966
-118987
-123182
-131064
-157690
-134287
-118351
-123134
-130651
-155497
-132443
-115156
-122299
-130667
-155606
-131695
-116829
-122526
-130156
-154854
-132086
-113457
-121332
-129606
-152906
-128413
-111729
-120854
-129014
-150902
-126261
-108679
-119219
-128514
-149267
-124756
-105758
-117607
-128439
-150274
-125128
-109334
-119823
-128881
-152744
-130288
-112581
-121350
-129295
-156376
-135744
-117064
-121698
-129348
-156702
-137216
-117980
-122698
-129369
-159122
-139616
-117867
-123014
-129042
-157122
-137695
-118357
-123381
-129084
-157060
-139222
-118202
-122884
-129064
-157039
-138409
-119139
-123255
-129059
-158492
-139431
-117636
-123211
-128834
-157429
-140079
-118566
-122405
-128667
-156862
-140273
-117638
-122943
-128761
-157202
-140524
-118940
-124459
-128613
-156724
-139220
-118033
-124606
-129085
-156559
-140075
-118481
-124060
-129388
-157240
-141121
-120194
-124941
-129790
-156707
-139698
-117816
-124947
-129902
-155865
-137959
-114504
-123288
-129777
-156103
-139266
-114104
-122749
-129496
-158148
-145664
-122303
-125664
-129690
-157091
-143747
-119876
-125567
-129679
-157254
-143832
-121135
-125698
-129412
-156977
-144444
-122059
-125554
-129587
-156604
-140047
-113316
-118812
-125344
-131947
-106952
-89574
-113618
-127802
-154654
-142576
-117397
-123115
-128489
-155922
-142702
-118281
-124004
-128696
-155253
-143087
-117882
-123669
-128187
-156141
-145595
-119382
-123329
-127377
-154894
-145394
-120097
-122724
-126447
-152952
-143702
-119729
-123145
-126145
-152514
-141768
-116422
-121652
-126231
-150754
-141050
